Student_ID,CGPA,Attendance,Backlogs,Year,Python,Java,DSA,SQL,OOP,DBMS,OS,CN,Git,Linux,Docker,Cloud,Projects,Internship,Certifications,Hackathons,OpenSource,LeetCode,Communication,Teamwork,Leadership,EmployabilityStatus
3000,5.52,72,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,38,1,0,0,2
3001,6.54,87,0,4,2,1,2,1,1,2,0,1,1,1,1,0,8,1,4,5,0,407,1,2,0,1
3002,8.14,90,2,3,2,2,2,2,1,1,0,2,1,1,1,0,7,0,2,2,1,780,1,1,2,1
3003,8.44,81,1,2,2,2,2,1,2,1,2,2,1,1,1,1,5,1,4,2,1,625,1,2,0,1
3004,7.67,70,2,4,1,0,2,1,2,2,1,2,1,1,0,0,3,0,3,0,1,383,1,2,1,0
3005,7.52,70,0,4,1,2,2,2,1,2,0,0,1,1,0,0,3,1,3,3,1,127,2,1,1,1
3006,7.77,95,1,4,2,1,2,1,1,2,1,1,1,1,0,0,4,0,1,1,0,405,1,1,0,0
3007,6.43,63,3,3,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,30,1,1,1,2
3008,7.66,72,1,3,2,2,2,2,1,1,1,1,1,1,1,0,6,1,4,5,0,575,2,1,2,1
3009,7.8,71,2,4,2,2,2,2,1,2,1,2,1,1,1,0,5,1,3,4,1,438,2,2,2,0
3010,8.2,97,1,3,2,1,2,1,1,2,2,2,1,1,1,1,6,1,2,4,1,637,1,1,2,1
3011,8.37,80,1,3,2,2,2,1,2,2,2,1,1,1,1,1,4,1,2,4,0,581,2,1,2,0
3012,6.71,76,2,3,2,1,2,2,2,1,0,2,1,1,1,0,5,1,3,1,0,459,1,1,0,0
3013,9.22,93,0,3,1,0,1,0,1,1,2,2,0,0,0,0,1,0,0,0,0,6,1,1,1,2
3014,8.2,93,0,3,2,2,2,1,2,1,1,1,1,1,1,1,5,1,5,4,1,523,2,1,1,1
3015,6.26,56,3,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
3016,7.43,69,0,3,2,1,2,1,1,2,1,0,1,1,1,0,7,0,3,5,0,586,1,2,2,1
3017,8.11,90,0,2,2,0,2,1,2,1,1,1,1,1,0,0,4,0,2,3,1,177,2,2,0,0
3018,7.97,69,1,4,2,2,2,1,2,2,1,2,1,1,1,0,4,0,3,3,0,474,1,2,0,0
3019,7.04,74,0,4,2,2,2,1,2,1,0,0,1,1,1,0,8,1,4,4,1,596,1,2,2,1
3020,8.51,93,0,4,0,0,0,0,2,1,1,2,1,1,0,0,2,1,0,1,0,83,2,1,0,0
3021,7.02,77,2,3,2,0,1,1,2,1,0,1,1,1,0,0,4,1,3,1,0,244,1,1,0,0
3022,7.29,88,2,2,1,0,1,1,1,2,1,0,1,1,0,0,3,1,1,1,1,389,2,2,0,0
3023,6.22,60,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,67,1,1,0,2
3024,8.49,83,0,3,2,0,1,2,2,1,1,1,1,1,0,0,4,1,3,2,0,237,1,2,1,0
3025,6.5,88,1,3,2,2,2,2,2,1,2,2,1,1,1,0,8,1,3,2,1,565,2,1,2,1
3026,8.74,88,0,4,1,1,1,1,2,1,1,1,1,1,1,1,5,1,4,4,1,571,1,2,0,0
3027,9.1,84,0,3,1,1,2,1,2,1,2,1,1,1,1,1,4,1,4,1,1,402,2,2,0,1
3028,6.2,56,1,3,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,80,0,0,0,2
3029,7.87,91,1,4,2,1,2,2,2,1,2,2,1,1,1,1,6,1,4,1,0,575,2,1,1,1
3030,8.59,92,0,4,1,0,1,1,1,1,2,1,0,0,0,0,1,0,1,1,0,49,0,1,1,2
3031,7.52,89,1,3,1,2,1,1,2,2,0,1,1,1,0,0,4,1,2,1,0,117,1,1,0,0
3032,8.13,82,0,4,1,1,1,0,2,1,2,1,1,1,0,0,2,1,2,3,0,178,2,2,0,0
3033,7.62,70,0,4,2,0,2,1,1,2,1,0,1,1,0,0,3,1,4,0,0,154,1,2,0,0
3034,7.65,70,0,3,1,0,1,1,2,2,0,0,1,1,0,0,4,0,2,0,0,390,2,2,1,0
3035,7.36,70,2,4,2,1,2,1,2,2,2,0,1,1,1,0,6,1,2,5,1,665,2,1,0,1
3036,7.8,88,1,4,1,2,2,2,1,1,0,2,1,1,0,0,3,0,3,1,0,416,0,2,0,0
3037,8.82,99,0,4,1,0,0,0,1,1,2,1,1,1,0,0,3,1,2,1,0,63,1,2,1,2
3038,9.62,96,0,4,1,0,1,1,2,1,1,2,0,0,0,0,1,0,1,1,0,57,1,2,1,0
3039,5.52,84,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,78,0,1,0,2
3040,8.08,74,2,2,1,2,1,1,1,1,2,2,1,1,0,0,5,1,2,3,1,212,2,1,0,0
3041,8.04,89,2,3,1,0,2,1,1,2,2,1,1,1,0,0,3,1,3,2,0,111,1,1,0,0
3042,9.72,94,0,4,0,1,0,1,1,2,1,2,0,0,0,0,1,0,2,0,0,16,2,1,0,0
3043,6.13,74,3,4,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,43,0,0,1,2
3044,8.89,87,0,2,1,1,2,2,1,1,1,2,1,1,1,1,4,1,4,2,0,619,2,1,1,1
3045,9.57,100,0,4,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,19,1,1,0,0
3046,7.2,77,1,4,2,1,2,1,1,2,0,0,1,1,1,0,7,1,3,4,0,646,1,2,2,1
3047,7.17,78,1,3,2,1,2,1,1,1,1,2,1,1,0,0,4,1,2,3,0,265,2,2,0,0
3048,7.74,95,2,3,1,0,1,2,1,2,1,2,1,1,0,0,5,1,2,0,1,399,1,2,0,0
3049,9.63,99,0,4,0,0,1,1,2,2,2,1,0,0,0,0,0,0,1,1,0,49,1,2,1,2
3050,8.22,85,2,4,1,0,1,1,2,2,2,2,1,1,0,0,5,0,2,2,0,168,0,2,1,0
3051,7.78,73,1,4,1,2,2,2,1,2,1,0,1,1,0,0,2,1,4,2,0,177,1,1,0,2
3052,7.68,75,0,4,2,2,2,2,2,2,0,2,1,1,1,0,5,1,3,4,1,649,1,1,0,0
3053,7.68,91,2,4,2,0,2,2,1,2,2,0,1,1,0,0,5,1,2,1,1,313,1,2,1,1
3054,7.2,86,0,4,2,2,2,1,1,1,0,2,1,1,0,0,5,0,4,3,1,114,1,2,0,0
3055,8.9,84,0,3,2,1,2,2,2,2,2,1,1,1,1,1,5,1,3,1,1,366,1,2,2,1
3056,8.69,94,0,4,1,1,1,1,2,2,2,2,1,1,1,1,6,1,5,3,0,402,1,2,0,0
3057,7.62,71,0,3,1,0,1,0,2,2,0,0,1,1,0,0,5,1,2,3,1,257,1,1,0,0
3058,8.19,80,1,4,2,1,2,2,2,1,1,1,1,1,1,0,8,1,2,2,1,499,1,1,1,1
3059,6.49,59,2,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,80,1,1,1,2
3060,7.38,72,0,4,1,1,2,0,2,2,1,0,1,1,0,0,4,0,3,2,0,113,0,1,0,0
3061,7.9,100,1,3,1,1,2,1,1,2,2,1,1,1,1,1,7,1,4,3,0,541,1,2,1,0
3062,7.89,93,0,4,2,0,2,1,1,2,0,2,1,1,0,0,4,0,1,0,0,357,2,2,0,1
3063,8.62,82,0,2,1,2,2,1,2,1,1,2,1,1,1,1,6,1,4,1,0,636,2,2,2,1
3064,7.72,78,0,3,2,1,2,1,1,2,1,0,1,1,1,0,7,1,2,3,1,499,1,1,1,0
3065,7.61,75,1,3,2,0,1,1,1,2,2,1,1,1,0,0,5,1,4,0,1,440,1,2,1,0
3066,6.57,69,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,1,0,2
3067,6.26,56,3,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,55,0,0,1,2
3068,9.46,94,0,3,1,1,0,1,2,1,2,1,0,0,0,0,2,0,0,0,0,23,0,2,1,2
3069,5.97,84,2,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,34,0,0,1,2
3070,9.0,80,0,4,1,2,1,1,1,2,1,2,1,1,1,1,4,1,2,4,1,573,2,1,0,1
3071,7.29,76,2,4,2,2,2,1,1,1,1,1,1,1,1,0,5,0,4,5,1,365,1,1,2,0
3072,7.61,75,1,2,2,1,2,1,1,1,1,1,1,1,1,0,7,1,2,5,1,678,1,1,0,0
3073,8.43,92,0,3,1,0,1,1,2,1,2,2,0,0,0,0,0,0,2,1,0,27,1,1,1,2
3074,7.6,73,0,2,1,1,1,1,2,1,0,2,1,1,0,0,3,1,4,3,0,184,1,1,1,2
3075,8.46,98,0,4,0,1,0,0,1,2,1,1,1,1,0,0,3,0,1,0,1,88,1,1,1,2
3076,8.45,90,2,2,2,0,1,2,1,1,1,0,1,1,0,0,3,1,4,3,1,132,1,2,1,0
3077,7.45,86,2,2,1,1,2,2,1,1,1,1,1,1,0,0,5,0,2,1,1,220,1,1,1,1
3078,9.72,96,0,2,2,1,2,2,2,2,2,2,1,1,1,1,8,1,4,3,1,567,2,2,2,1
3079,7.94,83,0,4,1,1,2,1,2,1,1,1,1,1,1,1,7,1,2,2,0,639,1,1,0,1
3080,9.0,99,0,3,0,0,1,0,1,2,1,2,0,0,0,0,1,0,2,1,0,18,0,2,1,2
3081,7.6,93,0,4,1,0,1,1,2,1,1,2,1,1,0,0,2,0,1,1,0,239,2,1,1,0
3082,8.8,94,0,4,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,0,57,1,2,1,2
3083,7.88,98,0,4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3,4,0,412,2,2,1,0
3084,6.93,71,2,4,2,1,2,2,1,2,0,1,1,1,1,0,4,0,2,3,1,562,1,1,0,0
3085,8.32,74,1,4,2,1,1,2,1,2,2,0,1,1,0,0,3,0,4,1,1,230,2,1,1,1
3086,7.78,71,0,4,2,0,1,1,2,1,2,2,1,1,0,0,5,1,2,1,1,414,2,2,1,1
3087,8.59,93,0,2,1,1,1,1,2,1,2,1,0,0,0,0,1,0,2,1,0,115,0,2,0,0
3088,8.54,94,0,4,1,0,1,0,2,1,2,2,0,0,0,0,1,0,2,1,0,44,1,1,0,2
3089,8.9,95,0,3,1,1,2,2,2,2,1,1,1,1,1,1,6,1,5,3,0,345,1,2,2,0
3090,6.33,65,3,4,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,53,1,0,1,2
3091,7.02,88,2,2,2,1,2,1,1,1,2,0,1,1,0,0,5,0,2,1,0,218,1,1,1,0
3092,6.87,60,1,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,14,1,0,0,2
3093,7.36,92,2,3,2,0,2,2,1,2,0,1,1,1,0,0,3,0,4,2,0,364,0,2,1,0
3094,7.11,76,0,4,2,2,2,2,1,1,2,1,1,1,1,0,8,1,3,3,1,716,1,1,0,1
3095,7.6,74,1,3,1,2,1,1,2,1,2,1,1,1,0,0,3,0,2,0,0,443,1,1,0,0
3096,7.59,89,1,4,1,0,1,2,1,2,2,1,1,1,0,0,3,1,3,1,0,382,1,1,0,0
3097,8.87,99,0,4,2,1,2,1,2,2,1,1,1,1,1,1,8,1,4,2,1,861,1,2,2,1
3098,7.85,86,2,3,2,1,2,1,2,2,2,2,1,1,1,0,6,1,3,4,0,518,1,2,1,1
3099,8.81,92,0,3,1,2,2,2,2,2,2,1,1,1,1,1,4,1,4,4,0,289,2,1,0,0
3100,7.93,81,0,4,2,1,1,1,2,2,1,2,1,1,1,1,7,1,4,1,1,469,1,1,1,0
3101,7.63,90,1,3,2,1,1,2,2,1,1,1,1,1,0,0,2,0,4,3,0,338,2,2,0,0
3102,8.95,90,0,3,2,1,2,1,2,2,1,1,1,1,1,1,8,1,5,4,1,558,2,1,1,1
3103,7.54,75,1,3,1,0,2,2,1,1,0,1,1,1,0,0,3,1,4,2,0,387,1,1,0,0
3104,7.8,84,0,3,2,1,2,1,1,1,1,1,1,1,0,0,5,1,3,2,1,347,2,2,1,0
3105,8.57,100,0,4,1,1,1,2,1,1,2,2,1,1,1,1,5,1,3,2,0,424,1,1,1,0
3106,9.11,85,0,4,2,1,1,1,1,2,2,1,1,1,1,1,7,1,5,4,0,462,1,1,1,0
3107,6.6,58,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,78,0,1,0,2
3108,7.72,70,1,3,2,2,2,1,2,1,2,0,1,1,1,0,7,1,4,2,1,558,2,2,1,1
3109,7.29,92,0,4,2,2,1,2,1,2,1,0,1,1,0,0,5,0,3,0,1,275,2,2,0,0
3110,8.37,70,1,4,1,0,1,2,1,2,1,0,1,1,0,0,3,0,4,1,1,248,2,1,0,0
3111,6.97,69,0,4,2,2,2,2,2,2,1,0,1,1,1,0,8,1,4,3,1,388,2,1,0,0
3112,8.81,96,0,2,0,0,0,1,2,2,2,2,0,0,0,0,1,0,2,1,0,24,0,2,1,2
3113,8.04,80,1,3,2,2,2,1,2,2,2,1,1,1,0,0,3,0,3,1,0,410,2,2,1,0
3114,7.64,82,0,2,2,0,1,1,2,1,2,1,1,1,0,0,5,1,3,2,0,154,2,2,0,0
3115,9.19,100,0,4,2,2,2,1,2,2,2,1,1,1,1,1,7,1,5,5,0,717,2,2,1,1
3116,6.03,79,4,2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,75,1,1,0,2
3117,9.68,85,0,4,2,2,2,2,2,2,2,1,1,1,1,1,8,1,6,3,1,673,2,2,1,1
3118,8.83,94,0,3,1,0,1,0,2,1,1,2,0,0,0,0,2,0,0,1,0,92,1,2,0,2
3119,7.53,77,2,3,1,1,2,2,1,1,2,2,1,1,0,0,3,1,3,1,1,261,1,2,1,0
3120,8.75,100,0,4,2,1,1,2,1,1,2,2,1,1,1,1,7,1,4,4,0,529,2,1,0,1
3121,9.16,82,0,4,1,2,2,2,2,1,1,2,1,1,1,1,6,0,2,2,0,284,2,2,1,1
3122,7.66,73,0,3,2,2,1,1,2,2,0,2,1,1,0,0,3,0,1,3,0,216,0,2,0,0
3123,7.79,74,2,4,2,1,2,1,2,1,2,0,1,1,1,0,5,0,2,1,0,464,1,1,2,0
3124,6.04,85,5,4,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,63,1,0,0,2
3125,8.1,76,0,3,1,1,2,2,2,2,0,0,1,1,0,0,3,0,4,0,0,295,1,2,0,0
3126,9.51,100,0,4,2,1,2,2,2,2,2,1,1,1,1,1,5,1,5,2,1,697,1,2,2,1
3127,7.14,79,2,3,2,2,2,1,2,2,0,2,1,1,1,0,8,1,2,1,0,371,1,1,0,0
3128,9.12,81,1,4,2,1,2,2,2,2,1,1,1,1,1,1,5,0,2,2,0,412,2,1,0,1
3129,7.23,70,1,4,2,2,1,2,1,1,0,2,1,1,0,0,4,0,2,3,1,149,1,2,0,0
3130,7.54,72,0,4,1,1,2,2,1,2,2,2,1,1,0,0,2,0,3,3,0,221,2,1,1,0
3131,7.1,79,1,3,2,1,2,1,1,1,2,1,1,1,1,0,8,1,4,5,0,708,1,2,1,0
3132,9.72,90,0,3,0,0,0,1,2,2,2,2,0,0,0,0,2,0,2,1,0,35,2,2,1,2
3133,9.56,91,0,4,0,1,1,1,1,2,1,2,0,0,0,0,0,0,1,1,0,14,2,1,0,2
3134,7.14,90,2,4,2,1,2,1,2,1,0,2,1,1,1,0,5,0,2,4,0,595,2,2,0,1
3135,6.44,68,3,2,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,0,0,13,1,1,0,0
3136,7.9,71,0,3,2,0,2,2,2,2,2,0,1,1,0,0,4,1,1,0,1,388,2,1,1,1
3137,8.45,71,0,2,2,1,1,1,1,2,0,0,1,1,0,0,4,1,1,2,0,117,1,2,0,0
3138,9.41,100,0,3,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,80,0,2,1,2
3139,7.98,84,2,3,2,1,2,1,1,1,1,1,1,1,0,0,5,1,4,2,0,439,2,2,1,0
3140,8.03,88,0,4,2,2,2,2,1,2,2,1,1,1,0,0,5,0,2,0,1,179,2,2,0,0
3141,7.96,72,1,2,1,0,1,1,1,1,0,2,1,1,0,0,4,1,2,1,0,372,2,1,1,0
3142,6.92,76,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,66,0,1,1,2
3143,5.77,65,1,4,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,11,0,1,0,2
3144,5.71,62,1,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,38,0,0,1,2
3145,9.12,81,0,4,2,2,1,1,1,1,2,1,1,1,1,1,4,0,2,4,1,578,2,1,2,0
3146,7.95,88,1,3,1,1,2,1,2,1,2,1,1,1,1,1,4,0,2,3,1,626,1,1,0,1
3147,5.59,79,3,4,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2
3148,6.9,66,2,4,2,1,2,2,2,2,2,2,1,1,1,0,4,1,2,1,0,793,1,2,0,1
3149,8.47,91,2,4,1,0,2,1,2,2,2,1,1,1,0,0,2,0,1,3,0,170,2,2,0,0
3150,9.53,92,0,3,0,0,0,0,2,1,2,1,1,1,0,0,2,1,1,1,0,22,2,1,0,2
3151,6.27,78,5,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18,1,0,1,2
3152,6.52,75,2,4,2,2,2,2,2,2,2,2,1,1,1,0,8,1,2,1,0,761,2,1,2,1
3153,9.72,98,0,3,1,0,1,0,2,1,2,2,0,0,0,0,1,0,0,0,0,2,0,1,1,0
3154,7.81,88,1,4,2,1,2,2,1,2,1,2,1,1,1,0,7,1,2,3,1,684,2,2,0,1
3155,8.56,82,0,3,1,1,2,2,1,2,2,1,1,1,1,1,6,1,5,1,0,455,1,2,0,1
3156,8.72,83,0,4,1,2,1,1,1,2,2,2,1,1,1,1,5,1,4,2,0,289,1,1,1,0
3157,7.62,77,2,4,1,2,1,1,2,1,2,2,1,1,0,0,4,1,4,1,0,168,2,1,1,0
3158,7.63,79,0,4,2,1,2,1,2,2,2,1,1,1,0,0,4,1,4,2,0,204,2,1,0,1
3159,7.05,83,2,2,1,0,2,0,2,1,2,2,1,1,0,0,5,1,2,3,1,244,1,1,1,0
3160,7.75,82,1,4,1,1,2,1,1,2,0,0,1,1,0,0,3,1,3,0,1,384,1,1,1,0
3161,5.92,66,2,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,35,0,0,1,2
3162,6.84,79,3,3,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,47,0,0,1,2
3163,7.39,78,0,3,2,0,2,1,2,1,0,2,1,1,0,0,5,1,4,2,0,326,2,2,0,0
3164,6.74,79,2,4,2,2,2,2,1,1,2,0,1,1,1,0,7,1,2,4,0,656,1,1,0,0
3165,9.3,91,0,4,2,1,2,2,2,2,2,1,1,1,1,1,5,1,7,5,0,617,1,2,2,1
3166,5.59,70,5,3,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,35,1,0,0,2
3167,9.1,92,0,4,0,1,1,1,2,1,1,2,1,1,0,0,2,1,2,0,0,45,2,1,1,0
3168,8.13,65,2,2,2,2,2,1,2,2,2,1,1,1,1,0,6,1,4,2,1,788,2,2,1,0
3169,8.33,95,0,4,1,0,1,0,1,1,1,2,1,1,0,0,5,1,3,3,0,322,1,2,1,2
3170,7.63,70,0,2,1,1,2,0,1,1,2,2,1,1,0,0,2,0,3,2,0,216,1,2,1,0
3171,9.39,91,0,3,0,0,1,1,2,1,2,1,0,0,0,0,0,0,2,0,0,102,1,1,1,0
3172,7.65,71,1,3,2,0,2,1,2,1,0,0,1,1,0,0,5,0,2,0,0,250,2,1,1,0
3173,7.79,83,2,2,2,2,2,2,1,1,1,0,1,1,1,0,8,1,3,3,0,463,2,2,1,1
3174,8.73,92,0,2,1,1,1,1,1,2,1,2,0,0,0,0,2,0,0,0,0,78,2,2,1,0
3175,8.03,82,2,4,2,2,2,2,1,1,0,1,1,1,1,0,5,0,2,5,0,407,1,1,2,0
3176,8.95,81,1,4,1,1,2,2,1,2,2,2,1,1,1,1,7,1,4,4,1,493,2,2,0,1
3177,7.05,86,0,4,2,2,2,2,2,2,0,0,1,1,0,0,5,1,2,1,0,295,2,2,1,1
3178,9.02,96,0,4,1,1,0,0,1,2,1,2,0,0,0,0,0,0,2,0,0,4,0,2,0,2
3179,7.9,70,0,4,2,1,2,2,2,1,1,1,1,1,1,0,8,1,2,2,1,687,1,2,0,0
3180,6.87,87,1,4,2,1,2,2,1,2,0,0,1,1,1,0,6,1,4,4,1,596,2,1,2,1
3181,7.85,90,0,2,2,1,2,1,2,2,1,1,1,1,1,1,6,1,5,1,1,470,2,1,0,1
3182,7.1,69,0,3,2,2,2,2,1,1,1,2,1,1,1,0,5,1,2,1,0,736,2,1,1,1
3183,8.84,90,0,4,2,1,2,2,2,2,2,2,1,1,1,1,7,1,5,4,1,540,2,2,2,1
3184,6.82,82,2,4,2,1,2,2,1,1,2,2,1,1,1,0,7,1,2,3,1,549,1,2,1,0
3185,8.05,75,2,4,2,0,1,2,1,1,0,0,1,1,0,0,3,0,4,0,0,409,2,1,1,0
3186,7.33,94,1,2,1,2,2,1,2,2,0,1,1,1,0,0,2,0,3,1,0,386,0,2,1,2
3187,5.81,64,3,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,44,0,1,1,0
3188,8.74,96,0,3,1,0,0,0,2,1,2,2,0,0,0,0,1,0,1,1,0,103,0,1,1,2
3189,8.27,75,0,3,2,2,1,2,1,1,1,2,1,1,0,0,5,1,3,3,0,370,1,1,0,0
3190,8.01,92,1,2,2,1,2,2,2,2,0,1,1,1,0,0,4,0,1,3,0,259,0,1,1,0
3191,5.9,70,5,4,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,13,0,0,0,2
3192,5.54,59,5,3,1,0,1,0,1,1,0,0,1,1,0,0,2,1,0,1,0,41,1,0,1,2
3193,6.83,76,1,3,2,2,2,2,2,1,2,2,1,1,1,0,5,1,3,3,0,571,1,1,1,0
3194,6.68,78,1,2,2,1,2,2,2,2,0,1,1,1,1,0,5,0,4,4,0,764,1,2,0,0
3195,6.74,66,2,2,2,2,2,2,1,1,1,2,1,1,1,0,4,1,1,5,1,545,1,1,0,0
3196,5.89,64,1,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,74,1,1,0,2
3197,8.86,95,0,4,0,1,0,1,2,2,2,1,1,1,0,0,2,1,0,0,0,67,2,1,1,2
3198,9.91,91,0,3,2,1,2,2,2,2,1,1,1,1,1,1,7,1,7,3,0,786,1,1,1,1
3199,9.37,91,0,3,0,0,1,0,2,2,1,2,0,0,0,0,2,0,2,0,0,115,0,2,0,2
3200,7.81,87,1,2,1,1,2,1,1,1,1,2,1,1,1,1,7,0,3,2,0,578,1,2,2,1
3201,8.16,80,0,4,1,1,1,2,1,2,1,2,1,1,1,1,5,0,2,3,1,557,2,2,0,0
3202,9.6,99,0,4,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,21,2,1,0,0
3203,6.77,79,0,3,2,1,2,1,2,1,1,1,1,1,1,0,5,1,2,2,1,633,1,2,0,0
3204,6.55,66,1,4,2,2,2,2,2,1,1,0,1,1,1,0,6,1,3,1,1,762,2,1,1,1
3205,9.41,99,0,3,2,1,2,1,2,2,1,2,1,1,1,1,8,1,4,3,1,842,2,1,2,1
3206,7.56,82,2,3,1,1,1,1,2,2,0,0,1,1,0,0,4,1,2,2,1,297,1,2,1,0
3207,6.7,68,4,4,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,46,0,0,1,2
3208,9.12,99,0,4,0,1,1,1,2,2,2,2,0,0,0,0,0,0,1,1,0,114,0,1,1,2
3209,8.07,68,1,3,2,2,2,2,2,2,1,2,1,1,1,0,5,1,4,1,1,753,2,1,1,1
3210,7.39,75,2,4,2,1,1,1,2,2,1,1,1,1,0,0,2,0,3,0,0,321,2,1,1,0
3211,8.49,89,0,3,2,0,1,2,2,1,0,2,1,1,0,0,5,0,4,2,1,435,2,1,1,1
3212,8.27,71,0,3,2,1,2,1,2,1,2,0,1,1,0,0,5,0,3,2,0,384,0,1,0,0
3213,9.63,93,0,4,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,26,1,1,0,2
3214,7.44,69,1,2,2,2,2,2,2,2,0,2,1,1,1,0,8,1,3,5,1,476,2,1,0,0
3215,8.02,78,2,4,1,1,1,1,2,2,2,1,1,1,0,0,5,0,2,2,1,361,1,1,1,0
3216,7.26,79,0,3,2,0,1,1,2,1,2,1,1,1,0,0,2,0,3,1,0,436,2,1,0,0
3217,6.73,70,2,2,2,2,2,1,1,2,0,2,1,1,1,0,8,1,2,1,1,419,2,2,2,1
3218,9.39,88,0,4,2,2,2,1,2,2,2,2,1,1,1,1,7,1,7,5,1,869,2,1,1,1
3219,9.47,96,0,4,2,2,2,1,2,2,2,1,1,1,1,1,5,1,5,5,1,646,1,1,1,1
3220,8.01,75,2,3,2,2,2,2,1,2,0,2,1,1,1,0,8,1,2,5,1,592,1,1,1,1
3221,8.31,81,0,3,1,1,2,1,1,2,1,2,1,1,1,1,5,1,3,1,0,344,2,2,0,1
3222,8.16,86,1,2,2,2,1,2,2,1,2,0,1,1,0,0,3,1,1,2,1,247,1,2,0,0
3223,8.71,100,0,2,1,0,1,0,1,2,1,1,0,0,0,0,1,0,2,1,0,2,1,1,1,2
3224,7.02,86,2,3,2,2,2,2,2,2,1,0,1,1,1,0,8,0,2,5,1,355,1,1,2,1
3225,8.71,81,1,4,1,2,2,1,2,2,1,2,1,1,1,1,4,1,4,1,0,445,2,2,2,0
3226,7.31,75,0,4,2,1,2,1,1,1,2,2,1,1,1,0,6,0,3,5,1,516,1,1,1,0
3227,8.05,93,1,3,1,2,1,2,2,1,1,2,1,1,1,1,6,1,5,2,1,423,2,2,1,1
3228,8.96,90,0,4,2,1,2,1,2,2,1,1,1,1,1,1,6,1,4,2,1,727,2,2,2,1
3229,7.84,84,0,2,1,1,1,1,1,2,2,2,1,1,1,1,6,1,4,3,1,320,1,2,0,0
3230,9.77,98,0,3,0,1,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,72,1,2,1,0
3231,6.59,61,2,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,22,0,0,1,2
3232,8.0,91,0,3,1,2,1,2,2,1,2,2,1,1,1,1,5,1,2,1,0,317,1,2,2,0
3233,5.59,68,1,4,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,18,1,1,0,0
3234,7.1,81,0,4,2,2,2,1,1,1,1,2,1,1,1,0,8,1,4,2,1,469,1,2,0,1
3235,7.99,80,0,2,2,1,2,2,2,2,2,0,1,1,1,0,6,1,2,2,1,496,1,2,1,0
3236,9.0,81,1,2,2,2,1,2,1,2,1,2,1,1,1,1,5,1,3,1,0,415,1,1,0,1
3237,8.9,96,0,3,2,2,2,2,2,2,2,1,1,1,1,1,6,1,6,5,1,888,2,2,1,1
3238,7.78,88,1,4,2,1,2,1,2,2,0,1,1,1,0,0,4,0,1,1,1,234,1,2,0,0
3239,6.29,83,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,80,1,0,1,2
3240,8.77,91,0,3,0,1,0,1,1,1,2,1,0,0,0,0,1,0,2,1,0,82,2,2,1,0
3241,7.12,84,2,3,2,1,2,1,2,1,2,2,1,1,1,0,8,1,4,1,1,520,1,1,0,0
3242,5.91,75,4,4,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,68,0,1,1,2
